OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK
0,182,21583,9707.392315,10
0,182,25645,9707.392315,10
0,182,29656,9707.392315,10
0,182,33526,9707.392315,10
0,182,69223,9733.29201,11
0,182,73673,9733.29201,11
0,182,41073,9750.723691,12
0,182,124574,10791.58065,13
0,182,128684,10791.58065,13
0,183,99185,1119.202436,1
0,183,103710,1119.202436,1
0,183,69217,1607.775868,2
0,183,103711,1725.412146,3
0,183,99188,1730.827832,4
0,183,103713,1730.827832,4
0,183,69222,2272.90121,5
0,183,73672,2272.90121,5
0,183,33528,3378.662121,6
0,183,37417,3378.662121,6
0,183,60530,3379.426279,7
0,183,64814,3379.426279,7
0,183,69227,3379.426279,7
0,183,13230,3379.426279,8
0,183,17657,3379.426279,8
0,183,41077,3405.612503,9
0,183,33529,3526.664307,10
0,183,37418,3526.664307,10
0,183,13232,3553.518521,11
0,183,17659,3553.518521,11
0,183,41078,3553.518521,11
0,183,44785,3553.518521,11
0,183,56462,3553.518521,11
0,183,60531,3553.518521,11
0,183,77844,3553.518521,11
0,183,81863,3553.518521,11
0,183,86055,3553.518521,11
0,183,90320,3553.518521,11
0,183,94678,3553.518521,11
0,183,99198,3553.518521,11
0,183,103723,3553.518521,11
0,183,108243,3553.518521,11
0,183,48617,3553.518521,12
0,183,52597,3553.518521,12
0,183,64815,3553.518521,12
0,183,69228,3553.518521,12
0,183,73677,3553.518521,12
0,183,29658,3594.859145,13
0,183,44784,3629.169283,14
0,183,41076,3629.169283,15
0,183,13231,3671.047015,16
0,183,17658,3671.047015,16
0,183,56461,3671.047015,16
0,183,60529,3671.047015,16
0,183,64813,3671.047015,16
0,183,69226,3730.684591,17
0,183,73676,3730.684591,17
0,183,13233,3764.694599,18
0,183,17660,3764.694599,18
0,183,37419,3764.694599,18
0,183,60532,3764.694599,18
0,183,64816,3764.694599,18
0,183,69231,3764.694599,18
0,183,73679,3764.694599,18
0,183,33531,3764.6946,19
0,183,29660,3781.169719,20
0,183,21587,3781.169719,21
0,183,25648,3781.169719,21
0,183,41079,3781.169719,21
0,183,44786,3781.169719,21
0,183,48619,3781.169719,21
0,183,52599,3781.169719,21
0,183,56463,3781.169719,21
0,183,33532,3930.146491,22
0,183,29661,3932.809603,23
0,183,48618,3967.920877,24
0,183,52598,3967.920877,24
0,183,69229,3967.920877,24
0,183,29659,4002.936051,25
0,183,33530,4002.936051,25
0,183,29666,4751.899449,26
0,183,33539,4751.899449,26
0,183,33557,7172.628083,27
0,183,37440,7172.628083,27
0,183,41092,7172.628083,28
0,183,69250,7172.628083,28
0,183,73698,7172.628083,28
0,183,60544,7181.797509,29
0,183,64828,7181.797509,29
0,183,86064,7181.797509,29
0,183,29680,7188.882901,30
0,183,77852,7191.206969,31
0,183,81872,7191.206969,31
0,183,13245,7197.908164,32
0,183,17671,7197.908164,32
0,183,44800,7197.908164,32
0,183,52618,7207.173292,33
0,183,48635,7207.173292,34
0,183,56476,7207.173292,34
0,183,103735,7248.582911,35
0,183,108255,7248.582911,35
0,183,13248,7453.816975,36
0,183,17675,7453.816975,36
0,183,41095,7468.858284,37
0,183,44802,7468.858284,37
0,183,77854,7473.347998,38
0,183,81874,7473.347998,38
0,183,86066,7473.347998,38
0,183,69251,7473.347998,39
0,183,73699,7473.347998,39
0,183,64831,8572.417054,40
0,183,69255,8572.417054,40
0,183,73702,8581.900976,41
0,183,69249,8854.247838,42
0,183,73697,8854.247838,42
0,183,33550,8877.482789,43
0,183,37432,8877.482789,43
0,183,41089,8877.482789,43
0,183,44796,8877.482789,43
0,183,128699,8877.482789,43
0,183,25667,9897.577585,44
0,183,29687,9897.577585,44
0,183,48668,15438.38712,45
0,183,44833,15438.38712,46
0,184,17384,232.600258,1
0,184,21336,232.600258,1
0,184,12927,232.600258,2
0,184,37088,236.0904454,3
0,184,40755,236.0904454,3
0,184,44450,236.0904454,3
0,184,33198,236.0904457,4
0,184,3864,293.7053951,5
0,184,8335,293.7053951,5
0,184,48274,293.7053951,5
0,184,60195,293.7053951,5
0,184,64450,293.7053951,5
0,184,73337,293.7053952,6
0,184,77562,293.7053952,6
0,184,60200,296.4385915,7
0,184,64449,296.4385915,7
0,184,48277,325.8911327,8
0,184,64456,510.4524917,9
0,184,48279,537.0770567,10
0,184,52274,537.0770567,10
0,184,56166,537.0770567,10
0,184,68883,542.2191404,11
0,184,73340,542.2191404,11
0,184,77566,542.2191404,11
0,184,81548,542.2191404,11
0,184,68886,721.6800925,12
0,184,73342,721.6800925,12
0,184,77568,721.6800925,12
0,184,52276,770.3638779,13
0,184,56170,770.3638779,13
0,184,3872,1091.873275,14
0,184,8345,1091.873275,14
0,184,12933,1091.873275,14
0,184,17388,1091.873275,14
0,184,21340,1091.873275,14
0,184,25390,1091.873275,14
0,184,29366,1091.873275,14
0,184,33206,1091.873275,14
0,184,37095,1091.873275,14
0,184,40761,1091.873275,14
0,184,44457,1091.873275,14
0,184,48284,1091.873275,14
0,184,52281,1091.873275,14
0,184,56175,1091.873275,14
0,184,60205,1091.873275,14
0,184,64458,1091.873275,14
0,184,68888,1091.873275,14
0,184,73344,1091.873275,14
0,184,77569,1091.873275,14
0,184,81552,1091.873275,14
0,184,85740,1091.873275,14
0,184,90031,1142.731411,15
0,184,94361,1142.731411,15
0,184,98862,1142.731411,15
0,184,103400,1171.427192,16
0,184,120083,1433.351638,17
0,184,124296,1433.351638,17
0,184,68895,1490.69576,18
0,184,73351,1490.69576,18
0,184,37090,1560.271939,19
0,184,40756,1560.271939,19
0,184,8342,1560.271939,20
0,184,12930,1560.271939,20
0,184,116071,1560.271939,20
0,184,90030,1575.719027,21
0,184,94359,1575.719027,21
0,184,98860,1575.719027,21
0,184,103398,1575.719027,21
0,184,44451,1575.719027,22
0,184,56172,1601.308448,23
0,184,60203,1601.308448,23
0,184,98866,2340.501452,24
0,184,103405,2340.501452,24
0,184,107954,2340.501452,24
0,184,112298,2340.501452,25
0,184,103412,2543.500964,26
0,184,107958,2559.410719,27
0,184,112301,2559.410719,27
0,184,103418,2726.895129,28
0,184,107963,2726.895129,28
0,184,112308,2726.895129,28
0,184,98874,2746.821481,29
0,184,107966,2975.647026,30
0,184,25406,3446.832193,31
0,184,29382,3446.832193,31
0,185,3703,630.730616,1
0,185,8160,630.730616,1
0,185,12739,630.730616,1
0,185,17173,630.730616,1
0,185,98676,658.5552304,2
0,185,103192,669.3838092,3
0,185,94186,1287.55518,4
0,185,98680,1287.55518,4
0,185,85574,1301.929561,5
0,185,89867,1301.929561,5
0,185,103198,1301.929561,5
0,185,107755,1311.474852,6
0,185,112094,1311.474852,6
0,185,124112,1311.474852,6
0,185,115897,1335.627165,7
0,185,3706,1383.228467,8
0,185,8163,1485.545716,9
0,185,12741,1485.545716,9
0,185,17177,1485.545716,9
0,185,33003,1494.578069,10
0,185,21133,1494.57807,11
0,185,25186,1494.57807,11
0,185,29171,1494.57807,11
0,185,36891,1514.29688,12
0,185,3719,2188.841745,13
0,185,8176,2188.841745,13
0,185,60023,2230.991588,14
0,185,64279,2230.991588,14
0,185,55981,2432.199518,15
0,185,60028,2432.199518,15
0,185,64286,2432.199518,15
0,185,94203,3368.752684,16
0,185,77426,4252.909004,17
0,185,81416,4252.909004,17
0,186,77250,3480.276476,1
0,186,81243,3480.276476,1
0,186,85418,3480.276476,2
0,186,89721,3625.413721,3
0,186,94042,3625.413721,3
0,186,103076,3633.888433,4
0,186,107616,3633.888433,4
0,186,77246,3663.986377,5
0,186,81239,3663.986377,5
0,186,85414,3663.986377,6
0,186,94051,4037.514764,7
0,186,89731,4130.836045,8
0,186,81271,4763.549289,9
0,186,85447,4763.549289,9
0,186,89750,4763.549289,9
0,186,3541,4857.626469,10
0,186,7990,4857.626469,10
0,186,12551,4857.626469,10
0,186,16998,4857.626469,10
0,186,44152,4857.626469,10
0,186,47947,4857.626469,10
0,186,40450,4907.352051,11
0,186,51934,4912.007355,12
0,186,55804,4912.007355,12
0,186,59854,4980.798407,13
0,186,64128,4980.798407,13
0,186,68590,4980.798407,13
0,186,20994,5035.975615,14
0,186,25043,5035.975615,14
0,186,29024,5035.975615,14
0,186,32837,5035.975615,14
0,186,36732,5035.975615,14
0,186,40467,5035.975615,14
0,186,73066,5035.975615,14
0,186,77300,5035.975615,14
0,186,81293,5035.975615,14
0,186,85473,5035.975615,14
0,186,89751,5091.277969,15
0,186,47933,5146.325767,16
0,186,36720,5146.325767,17
0,186,51921,5162.287958,18
0,186,55791,5162.287958,18
0,186,59843,5162.287958,18
0,186,68575,5181.83679,19
0,186,73048,5181.83679,19
0,186,85455,5181.83679,19
0,186,94076,5184.938033,20
0,186,98561,5184.938033,20
0,186,64116,5184.938034,21
0,186,98566,5920.288544,22
0,186,103085,5920.288544,22
0,186,115788,6609.047179,23
0,186,119813,6609.047179,23
0,186,124010,6656.749789,24
0,186,128162,6656.749789,24
0,186,124020,7114.769554,25
0,186,128172,7114.769554,25
0,186,89787,7733.93102,26
0,186,94101,7733.93102,26
0,186,98587,7742.806637,27
0,186,103110,7742.806637,27
0,186,12568,8305.070864,28
0,186,17011,8305.070864,28
0,186,47975,9021.464751,29
0,186,51959,9021.464751,29
0,186,55829,9021.464751,29
0,186,59877,9021.464751,29
0,186,64149,9021.464751,29
0,186,68606,9021.464751,29
0,186,119832,9459.524335,30
0,186,124028,9459.524335,30
0,186,59879,9562.942656,31
0,186,36765,9582.136834,32
0,186,40492,9582.136834,32
0,186,44182,9582.136834,32
0,186,47979,9582.136834,33
0,186,64153,9586.067907,34
0,186,68608,9586.067907,34
0,186,73082,9605.216422,35
0,186,98586,9605.216422,35
0,186,107655,9640.06026,36
0,186,111988,9640.06026,36
0,186,68633,10009.3363,37
0,186,85489,10287.01298,38
0,186,89792,10287.01298,38
0,186,32873,10550.56787,39
0,186,36767,10550.56787,39
0,186,59915,11565.52539,40
0,186,64187,11565.52539,40
0,186,107706,11982.60445,41
0,186,112040,11982.60445,41
0,186,115847,12008.18519,42
0,186,12646,12345.00442,43
0,186,17085,12345.00442,43
0,186,112007,13018.10207,44
0,186,107677,13197.39684,45
0,186,115823,13300.31231,46
0,186,3643,14315.84957,47
0,186,8092,14315.84957,47
0,186,12667,14315.84957,47
0,186,17102,14336.34957,48
0,186,21078,14336.34957,48
0,186,89851,14780.64125,49
0,186,94171,14780.64125,49
0,186,59976,14806.28131,50
0,186,64241,14806.28131,50
0,186,112071,14806.28131,50
0,186,115873,14806.28131,50
0,186,98666,14806.73235,51
0,186,68688,14806.73235,52
0,186,73159,14806.73235,52
0,186,77385,14806.73235,52
0,186,98634,14965.9481,53
0,186,103151,14965.9481,53
0,186,94161,15069.94422,54
0,186,33005,15724.33337,55
0,186,36889,15724.33337,55
0,186,17183,15791.38993,56
0,186,21139,15791.38993,56
0,186,25190,15791.38993,56
0,186,29174,15791.38993,56
0,186,48089,15791.38993,56
0,186,40600,15791.38993,57
0,186,44280,15791.38993,57
0,186,36895,15838.78521,58
0,186,3708,15838.78521,59
0,186,8165,15838.78521,59
0,186,12746,15838.78521,59
0,186,60011,15849.56023,60
0,186,64268,15858.45102,61
0,186,52083,15905.98276,62
0,186,55964,15905.98276,62
0,186,81370,15970.65141,63
0,186,85546,15970.65141,63
0,186,89841,15970.65141,63
0,186,94159,15970.65141,63
0,186,36898,16030.19159,64
0,186,40602,16039.98266,65
0,186,25179,16255.14522,66
0,186,29164,16255.14522,66
0,186,103208,16806.05478,67
0,186,107763,16842.99777,68
0,186,98701,17562.43318,69
0,186,103232,17767.02012,70
0,186,107778,17767.02012,70
0,186,33029,17949.4584,71
0,186,36924,17949.4584,71
0,186,107794,18408.3313,72
0,186,98724,18529.88534,73
0,186,103248,18529.88534,74
0,186,107791,18553.32381,75
0,186,94213,18766.43486,76
0,186,98715,18766.43486,76
0,186,68768,19125.72442,77
0,186,73226,19125.72442,77
0,186,77442,19125.72442,77
0,186,81430,19125.72442,77
0,186,98729,19125.72442,77
0,186,103254,19125.72442,77
0,186,29237,19744.57518,78
0,186,33071,19744.57518,78
0,186,60089,19895.31128,79
0,186,64344,19975.18205,80
0,186,73254,20454.47345,81
0,186,77469,20454.47345,81
0,186,81454,20454.47345,81
0,186,60097,20495.28123,82
0,186,64351,20495.28123,82
0,186,56054,20500.99157,83
0,186,68797,20530.72459,84
0,186,73255,20530.72459,84
0,186,77470,20530.72459,84
0,186,98760,20530.72459,84
0,186,94250,20530.72459,85
0,186,103284,20530.72459,85
0,186,107824,20530.72459,85
0,186,112166,20530.72459,85
0,186,115970,20530.72459,85
0,186,68796,20554.24619,86
0,186,73253,20560.36956,87
0,186,77468,20560.36956,87
0,188,16795,4580.889712,1
0,188,20811,4580.889712,1
0,188,24845,4580.889712,1
0,188,28796,4580.889712,1
0,188,32586,4580.889712,1
0,188,36496,4580.889712,1
0,188,40288,4580.889712,1
0,188,43955,4580.889712,1
0,188,47778,4580.889712,1
0,188,51761,4580.889712,1
0,188,55606,4580.889712,1
0,188,59651,4580.889712,1
0,188,63909,4580.889712,1
0,188,68383,4580.889712,1
0,188,72871,4580.889712,1
0,188,77101,4580.889712,1
0,188,81102,4580.889712,1
0,188,85272,4580.889712,1
0,188,89584,4580.889712,1
0,188,93893,4580.889712,1
0,188,98388,4580.889712,1
0,188,102897,4580.889712,1
0,188,107428,4580.889712,1
0,188,111782,4580.889712,1
0,188,115599,4580.889712,1
0,188,119603,4580.889712,1
0,188,123791,4580.889712,1
0,188,127963,4580.889712,1
0,188,16800,4801.928951,2
0,188,55613,4801.928951,2
0,188,59657,4801.928951,2
0,188,20813,4801.928951,3
0,188,24847,4801.928951,3
0,188,28799,4801.928951,3
0,188,32590,4801.928951,3
0,188,36501,4801.928951,3
0,188,40294,4801.928951,3
0,188,43960,4801.928951,3
0,188,47783,4801.928951,3
0,188,51767,4801.928951,3
0,188,63912,4801.928951,3
0,188,68390,4914.176218,4
0,188,72880,4914.176218,4
0,188,93898,4940.341975,5
0,188,89586,4940.341975,6
0,188,77105,4955.454033,7
0,188,98394,4955.454033,7
0,188,81105,4955.454033,8
0,188,85275,4955.454033,8
0,188,102901,4996.75298,9
0,188,107433,4996.75298,9
0,188,111786,4996.75298,9
0,188,115604,4996.75298,9
0,188,119609,4996.75298,9
0,188,123798,4996.75298,9
0,188,127968,4996.75298,9
0,188,3317,5157.228909,10
0,188,32572,5157.228909,10
0,188,36480,5157.228909,10
0,188,40274,5157.228909,10
0,188,43942,5157.228909,10
0,188,47761,5157.228909,10
0,188,51743,5157.228909,10
0,188,55585,5157.228909,10
0,188,59624,5157.228909,10
0,188,63881,5157.228909,10
0,188,68358,5157.228909,10
0,188,72848,5157.228909,10
0,188,77076,5157.228909,10
0,188,81081,5157.228909,10
0,188,85249,5157.228909,10
0,188,89565,5157.228909,10
0,188,93875,5157.228909,10
0,188,98365,5157.228909,10
0,188,102871,5157.228909,10
0,188,107403,5157.228909,10
0,188,111757,5157.228909,10
0,188,115576,5157.228909,10
0,188,119580,5157.228909,10
0,188,123764,5157.228909,10
0,188,127940,5157.228909,10
0,188,43949,5284.115713,11
0,188,47769,5284.115713,11
0,188,111773,5356.246615,12
0,188,115591,5356.246615,12
0,188,102884,5379.84714,13
0,188,107417,5379.84714,13
0,188,3321,5381.730073,14
0,188,7750,5381.730073,14
0,188,12309,5381.730073,14
0,188,32575,5381.730073,14
0,188,36484,5381.730073,14
0,188,40278,5381.730073,14
0,188,43945,5381.730073,14
0,188,47765,5381.730073,14
0,188,16779,5408.133478,15
0,188,51747,5408.133478,15
0,188,55588,5408.133478,15
0,188,59628,5408.133478,15
0,188,63887,5408.133478,15
0,188,68363,5408.133478,15
0,188,72854,5408.133478,15
0,188,77080,5408.133478,15
0,188,81083,5408.133478,15
0,188,85252,5408.133478,15
0,188,89568,5408.133478,15
0,188,93877,5408.133478,15
0,188,98366,5408.133478,15
0,188,98378,5417.035107,16
0,188,20797,5422.20383,17
0,188,24831,5422.20383,17
0,188,28783,5422.20383,17
0,188,123768,5422.20383,17
0,188,127942,5422.20383,17
0,188,102874,5422.20383,18
0,188,107408,5422.20383,18
0,188,111763,5422.20383,18
0,188,63898,5498.738756,19
0,188,68373,5498.738756,19
0,188,102888,5527.550729,20
0,188,107420,5527.550729,20
0,188,111776,5527.550729,20
0,188,115592,5527.550729,20
0,188,119592,5527.550729,20
0,188,123778,5527.550729,20
0,188,127952,5527.550729,20
0,188,72863,5546.696029,21
0,188,77090,5546.696029,21
0,188,81091,5546.696029,21
0,188,85261,5546.696029,21
0,188,89575,5546.696029,21
0,188,93884,5546.696029,21
0,188,98376,5546.696029,21
0,188,102882,5546.696029,21
0,188,107415,5546.696029,21
0,188,111771,5546.696029,21
0,188,123774,5546.696029,21
0,188,127949,5546.696029,21
0,188,115587,5594.873416,22
0,188,119588,5594.873416,22
0,188,72858,5739.742933,23
0,188,77081,5739.742933,23
0,188,98386,5786.975332,24
0,188,102896,5786.975332,24
0,188,85271,5786.975332,25
0,188,89583,5786.975332,25
0,188,93892,5786.975332,25
0,188,32577,5796.914078,26
0,188,36487,5796.914078,26
0,188,40280,5796.914078,26
0,188,43947,5796.914078,27
0,188,47768,5796.914078,27
0,188,16782,5802.536643,28
0,188,3325,5802.536643,29
0,188,7753,5802.536643,29
0,188,12314,5802.536643,29
0,188,20800,5828.558328,30
0,188,24834,5828.558328,30
0,188,28785,5828.558328,30
0,188,51748,5828.558328,30
0,188,63891,5828.558328,30
0,188,68367,5828.558328,30
0,188,93881,5828.558328,30
0,188,98369,5828.558328,30
0,188,102877,5828.558328,30
0,188,55589,5828.558328,31
0,188,59629,5828.558328,31
0,188,81084,5828.558328,31
0,188,85253,5828.558328,31
0,188,89571,5828.558328,31
0,188,81101,5829.491954,32
0,188,107410,5854.615152,33
0,188,111767,5854.615152,33
0,188,115584,5854.615152,33
0,188,59650,5894.394829,34
0,188,63908,5894.394829,34
0,188,68382,5894.394829,34
0,188,77085,5988.247789,35
0,188,81088,6002.955554,36
0,188,85257,6002.955554,36
0,188,127985,6151.275819,37
0,188,98362,6356.149431,38
0,188,102868,6356.149431,38
0,188,127995,6439.421104,39
0,188,123830,6439.57489,40
0,188,77131,6442.182745,41
0,188,119637,6469.8431,42
0,188,81133,6472.432306,43
0,188,85306,6472.432306,43
0,188,89613,6502.682038,44
0,188,93924,6502.682038,44
0,188,98417,6502.682038,44
0,188,102927,6502.682038,44
0,188,107467,6502.682038,44
0,188,111818,6502.682038,44
0,188,72899,6532.139927,45
0,188,98377,6578.206429,46
0,188,102883,6597.062116,47
0,188,107416,6597.062116,47
0,188,111772,6597.062116,47
0,188,115589,6597.062116,47
0,188,119590,6597.062116,47
0,188,123776,6597.062116,47
0,188,127950,6597.062116,47
0,188,123761,6778.156419,48
0,188,81092,6849.143618,49
0,188,85262,6849.143618,49
0,188,89576,6849.143618,49
0,188,93885,6849.143618,49
0,188,98379,6849.143618,49
0,188,102886,6849.143618,49
0,188,107418,6849.143618,49
0,188,111774,6849.143618,49
0,188,127973,6915.388899,50
0,188,123802,6915.3889,51
0,188,81141,7131.208095,52
0,188,85316,7131.208095,52
0,188,93934,7131.208095,52
0,188,77140,7131.208095,53
0,188,89622,7131.208095,53
0,188,111761,7664.720643,54
0,188,115578,7664.720643,54
0,188,119582,7664.720643,54
0,188,123766,7664.720643,54
0,188,55645,7916.941428,55
0,188,59697,7923.225554,56
0,188,63962,7923.225554,56
0,188,68429,7923.225554,56
0,188,119654,7923.225554,56
0,188,123852,7923.225554,56
0,188,128013,7923.225554,56
0,188,111829,7988.797257,57
0,188,115646,7988.797257,57
0,188,72920,8041.520923,58
0,188,77150,8041.520923,58
0,188,81155,8047.272203,59
0,188,85330,8047.272203,59
0,188,59692,8746.79307,60
0,188,63955,8746.79307,60
0,188,68426,8746.79307,60
0,188,72917,8746.79307,60
0,188,24862,8964.948495,61
0,188,28813,8964.948495,61
0,188,32607,8964.948495,61
0,188,36517,8964.948495,61
0,188,40305,8964.948495,61
0,188,43974,8964.948495,61
0,188,47799,8964.948495,61
0,188,98410,8964.948495,61
0,188,102921,8964.948495,61
0,188,3349,9002.70011,62
0,188,7782,9002.70011,62
0,188,12340,9002.70011,62
0,188,16808,9002.70011,62
0,188,20825,9002.70011,62
0,188,51781,9007.146313,63
0,188,55625,9007.146313,63
0,188,59670,9007.146313,63
0,188,63930,9007.146313,63
0,188,68402,9007.146313,63
0,188,72891,9007.146313,63
0,188,77121,9007.146313,63
0,188,81124,9007.146313,63
0,188,85295,9007.146313,63
0,188,89601,9007.146313,63
0,188,93914,9007.146313,63
0,188,107458,9007.146313,63
0,188,111808,9026.00494,64
0,188,115623,9026.00494,64
0,188,119628,9026.00494,64
0,188,123819,9026.00494,64
0,188,127988,9026.00494,64
0,188,98413,9339.900323,65
0,188,102924,9339.900323,65
0,188,107463,9339.900323,65
0,188,111814,9387.510806,66
0,188,81129,9413.466736,67
0,188,85301,9413.466736,67
0,188,89608,9413.466736,67
0,188,89635,10238.50283,68
0,188,93949,10238.50283,68
0,188,85328,10258.17523,69
0,188,89628,10277.33563,70
0,188,93939,10277.33563,70
0,188,98428,10277.33563,70
0,188,119685,10300.74617,71
0,188,123889,10300.74617,71
0,188,111859,10336.94203,72
0,188,115671,10336.94203,72
0,188,128049,10336.94203,72
0,188,107516,10353.29318,73
0,188,28824,10408.38497,74
0,188,32621,10408.38497,74
0,188,36528,10408.38497,74
0,188,40313,10408.38497,74
0,188,43982,10408.38497,74
0,188,68413,10408.38497,74
0,188,72906,10408.38497,74
0,188,77135,10408.38497,74
0,188,81137,10408.38497,74
0,188,85311,10408.38497,74
0,188,89618,10408.38497,74
0,188,93930,10408.38497,74
0,188,98421,10408.38497,74
0,188,102931,10408.38497,74
0,188,107471,10408.38497,74
0,188,111821,10408.38497,74
0,188,115636,10408.38497,74
0,188,119642,10408.38497,74
0,188,123837,10408.38497,74
0,188,128002,10408.38497,74
0,188,63941,10410.06055,75
0,188,89663,10469.63711,76
0,188,93978,10469.63711,76
0,188,119632,10521.93605,77
0,188,123822,10521.93605,77
0,188,127990,10521.93605,77
0,188,107461,10521.93605,78
0,188,111811,10521.93605,78
0,188,115626,10521.93605,78
0,188,123826,11006.61795,79
0,188,127993,11006.61795,79
0,188,81177,11100.12329,80
0,188,85350,11100.12329,80
0,188,93983,11165.25714,81
0,188,98471,11176.8644,82
0,188,63997,11850.71542,83
0,188,68464,11850.71542,83
0,188,72946,11850.71542,83
0,188,77175,11850.71542,83
0,188,81175,11850.71542,83
0,188,85348,11850.71542,83
0,188,123877,11850.71542,83
0,188,89656,11850.71542,84
0,188,55673,11855.29573,85
0,188,59730,11855.29573,85
0,188,102992,12420.1622,86
0,188,107530,12420.1622,86
0,188,12449,13170.84953,87
0,188,16907,13170.84953,87
0,188,81211,13361.67586,88
0,188,85385,13361.67586,88
0,188,89691,13361.67586,89
0,188,94010,13361.67586,89
0,188,98494,13361.67586,89
0,188,102994,13361.67586,89
0,188,107533,13361.67586,89
0,188,119706,13361.67586,89
0,188,123909,13361.67586,89
0,188,111875,13401.18927,90
0,188,115688,13401.18927,90
0,188,128065,13412.79691,91
0,188,89694,13563.03644,92
0,188,94013,13563.03644,92
0,188,98496,13563.03644,92
0,188,102997,13563.03644,92
0,188,107537,13563.03644,92
0,188,119711,13563.03644,92
0,188,123914,13563.03644,92
0,188,111879,13563.03644,93
0,188,115693,13563.03644,93
0,188,81213,13591.1223,94
0,188,85388,13591.1223,94
0,188,85391,13633.92857,95
0,188,89698,13633.92857,96
0,188,94018,13633.92857,96
0,188,98500,13633.92857,96
0,188,103000,13633.92857,96
0,188,107540,13633.92857,96
0,188,111882,13672.88416,97
0,188,115697,13672.88416,97
0,188,119714,13672.88416,97
0,188,123916,13672.88416,97
0,188,128073,13672.88416,97
0,188,64035,14381.48105,98
0,188,68497,14381.48105,98
0,188,7881,14522.38755,99
0,188,3436,14522.38755,100
0,188,68509,14982.91611,101
0,188,72980,14982.91611,101
0,188,128071,15307.52679,102
0,188,3438,15311.46778,103
0,188,7884,15311.46778,103
0,188,59767,15419.20333,104
0,188,64038,15419.20333,104
0,188,55716,15483.89166,105
0,188,59771,15483.89166,105
0,188,89710,15553.16303,106
0,188,59775,15798.8426,107
0,188,94011,15798.8426,107
0,188,98495,15798.8426,107
0,188,64047,15817.12164,108
0,188,55751,15913.21978,109
0,188,59804,15913.21978,110
0,188,51886,15927.44901,111
0,188,32816,16083.72997,112
0,188,36708,16083.72997,112
0,188,40444,16083.72997,112
0,188,44125,16083.72997,112
0,188,47924,16083.72997,112
0,188,51914,16083.72997,112
0,188,55783,16083.72997,112
0,188,20972,16084.84886,113
0,188,25021,16084.84886,113
0,188,29005,16084.84886,113
0,188,16976,16104.71257,114
0,188,59834,16132.31132,115
0,188,64111,16142.01946,116
0,188,68570,16142.01946,116
0,188,68563,16151.75354,117
0,188,73035,16151.75354,117
0,188,77265,16151.75354,117
0,188,64105,16151.75354,118
0,188,73038,16166.75949,119
0,188,89748,16229.4986,120
0,188,94067,16229.4986,120
0,188,85442,16233.29662,121
0,188,98552,16233.29662,121
0,188,12522,16238.17103,122
0,188,85443,16285.57989,123
0,188,103071,16287.60841,124
0,188,107609,16287.60841,124
0,188,111938,16287.60841,124
0,188,115760,16287.60841,124
0,188,119782,16287.60841,124
0,188,123976,16362.73261,125
0,188,77275,16390.65511,126
0,188,81267,16390.65511,126
0,188,119744,16408.68324,127
0,188,123945,16408.68324,127
0,188,128094,16408.68324,127
0,188,128131,16417.59471,128
0,188,85446,16539.54569,129
0,188,7961,16602.55365,130
0,188,103073,16655.39063,131
0,188,107613,16690.86208,132
0,188,73043,16771.30939,133
0,188,85449,16866.98783,134
0,188,85400,17199.11613,135
0,188,89706,17199.11613,135
0,188,94025,17199.11613,135
0,188,98509,17212.24311,136
0,188,103011,17212.24311,136
0,188,119732,17217.55976,137
0,188,123932,17217.55976,137
0,188,128083,17217.55976,137
0,188,107550,17217.55976,138
0,188,111893,17217.55976,138
0,188,115713,17217.55976,138
0,188,94021,17705.16939,139
0,188,98503,17705.16939,139
0,188,94015,18506.33997,140
0,188,98498,18506.33997,140
0,188,102999,18506.33997,140
0,188,107538,18506.33997,141
0,189,85144,767.3302149,1
0,189,89441,767.3302149,1
0,190,77474,1466.937458,1
0,190,81457,1466.937458,1
0,190,85638,1476.36963,2
0,190,89926,1476.36963,2
0,190,94256,1476.36963,2
0,190,3773,2634.607993,3
0,190,40651,2833.545918,4
0,190,44334,2833.545918,4
0,190,48145,2833.545918,4
0,190,52137,2833.545918,4
0,190,56021,2833.545918,4
0,190,60064,2833.545918,4
0,190,3781,3006.779989,5
0,190,8247,3011.054017,6
0,190,25287,3011.054017,7
0,190,29263,3011.054017,7
0,190,3778,3099.325268,8
0,190,8244,3099.325268,8
0,190,12830,3099.325268,9
0,190,33123,3118.903023,10
0,190,37018,3118.903023,10
0,190,21247,3141.425705,11
0,190,25305,3141.425705,11
0,190,40695,3141.425705,11
0,190,44389,3141.425705,11
0,190,48215,3141.425705,11
0,190,52205,3141.425705,11
0,190,56092,3141.425705,11
0,190,29281,3141.425705,12
0,190,17291,3148.272778,13
0,190,12849,3148.272779,14
0,190,68826,3177.659389,15
0,190,73280,3177.659389,15
0,190,3796,3177.659389,16
0,190,8263,3177.659389,16
0,190,60136,3177.659389,16
0,190,64393,3177.659389,16
0,190,77494,3184.704088,17
0,190,77499,3237.807668,18
0,190,89946,3237.807668,18
0,190,94276,3237.807668,18
0,190,81475,3271.684788,19
0,190,85661,3271.684788,20
0,190,12837,3311.146049,21
0,190,17281,3311.146049,22
0,190,21232,3311.146049,22
0,190,25290,3311.146049,22
0,190,3785,3315.550054,23
0,190,8252,3315.550054,23
0,190,12840,3315.550054,23
0,190,17284,3315.550054,23
